OrganisationID,OrganisationCode,OrganisationType,SubType,Sector,OrganisationStatus,IsPimsManaged,OrganisationName,Address1,Address2,Address3,City,County,Postcode,Latitude,Longitude,ParentODSCode,ParentName,Phone,Email,Website,Fax
40439,RDYEH,Hospital,Hospital,NHS Sector,Visible,TRUE,Portland Hospital,,Castle Road,Castletown,Portland,Dorset,DT5 1AX,50.5658226,-2.444808483,RDY,Dorset Healthcare University NHS Foundation Trust,01305 820341,,http://www.dorsethealthcare.nhs.uk,01305 823148
40440,RDYEJ,Hospital,Hospital,NHS Sector,Visible,TRUE,Bridport Community Hospital,,Hospital Lane,North Allington,Bridport,Dorset,DT6 5DR,50.74161148,-2.769914389,RDY,Dorset Healthcare University NHS Foundation Trust,01308 422371,,http://www.dorsethealthcare.nhs.uk,01308 426239
40441,RDYER,Hospital,Hospital,NHS Sector,Visible,TRUE,Blandford Community Hospital,,Milldown Road,,Blandford Forum,Dorset,DT11 7DD,50.86307526,-2.167970181,RDY,Dorset Healthcare University NHS Foundation Trust,01258 456541,,http://www.dorsethealthcare.nhs.uk,01258 450786
40442,RDYEY,Hospital,Hospital,NHS Sector,Visible,TRUE,Westminster Memorial Hospital,,Abbey Walk,,Shaftesbury,Dorset,SP7 8BD,51.00472641,-2.200136185,RDY,Dorset Healthcare University NHS Foundation Trust,01747 851535,,http://www.dorsethealthcare.nhs.uk,
40443,RDYFC,Hospital,Hospital,NHS Sector,Visible,TRUE,Yeatman Hospital,,Hospital Lane,,Sherborne,Dorset,DT9 3JU,50.94966888,-2.519826412,RDY,Dorset Healthcare University NHS Foundation Trust,01935 813991,,http://www.dorsethealthcare.nhs.uk,
40444,RDYFD,Hospital,Hospital,NHS Sector,Visible,TRUE,Wareham Community Hospital,,Streche Road,,Wareham,Dorset,BH20 4QQ,50.68698883,-2.116732836,RDY,Dorset Healthcare University NHS Foundation Trust,01929 552433,,http://www.dorsethealthcare.nhs.uk,01929 550170
40445,RDYFE,Hospital,Hospital,NHS Sector,Visible,TRUE,Victoria Hospital,Victoria Hospital,Victoria Road,,Wimborne,Dorset,BH21 1ER,50.80220032,-1.995904088,RDY,Dorset Healthcare University NHS Foundation Trust,01202 856410,,http://www.dorsethealthcare.nhs.uk,01202 849516
40446,RDYFF,Hospital,Hospital,NHS Sector,Visible,TRUE,Swanage Community Hospital,,Queens Road,,Swanage,Dorset,BH19 2ES,50.60551453,-1.961199522,RDY,Dorset Healthcare University NHS Foundation Trust,01929 422282,,http://www.dorsethealthcare.nhs.uk,01929 423872
40447,RDYFG,Hospital,Hospital,NHS Sector,Visible,TRUE,St Leonards Community Hospital (Dorset),,Ringwood Road,,Ringwood,Dorset,BH24 2RR,50.81726456,-1.856563926,RDY,Dorset Healthcare University NHS Foundation Trust,01202 584200,,http://www.dorsethealthcare.nhs.uk,
40457,RE906,Hospital,Hospital,NHS Sector,Visible,TRUE,Elmville Unit at Monkton Hall,Monkton Village,Monkton Hall Hospital,,Jarrow,Tyne and Wear,NE32 5NN,54.96662521,-1.501260161,RE9,South Tyneside NHS Foundation Trust,0191 2832583,,,
40466,RE9GA,Hospital,Hospital,NHS Sector,Visible,TRUE,South Tyneside District Hospital,Harton Lane,,,South Shields,Tyne and Wear,NE34 0PL,54.97120285,-1.428439617,RE9,South Tyneside NHS Foundation Trust,0191 404 1000,chris.morgan@stft.nhs.uk,http://www.stft.nhs.uk/,0191 2022197
40467,RE9GC,Hospital,Hospital,NHS Sector,Visible,TRUE,Primrose Hill Hospital,Primrose Terrace,,,Jarrow,Tyne and Wear,NE32 5HA,54.967659,-1.485705614,RE9,South Tyneside NHS Foundation Trust,0191 451 6375,chris.morgan@sthct.nhs.uk,http://www.sthct.nhs.uk/,0191 428 4839
40468,RE9GF,Hospital,Hospital,NHS Sector,Visible,TRUE,Palmer Community Hospital,Wear Street,,,Jarrow,Tyne and Wear,NE32 3UX,54.98065948,-1.49196136,RE9,South Tyneside NHS Foundation Trust,0191 402 8000,chris.morgan@stft.nhs.uk,http://www.stft.nhs.uk/,
40470,REF01,Hospital,Hospital,NHS Sector,Visible,TRUE,West Cornwall Hospital (Penzance),St Clare Street,,,Penzance,Cornwall,TR18 2PF,50.1220665,-5.542964458,REF,Royal Cornwall Hospitals NHS Trust,01736 874000,rcht.patientexperience@nhs.net,http://www.royalcornwall.nhs.uk,01736874081
40471,REF02,Hospital,Hospital,NHS Sector,Visible,TRUE,St Michael's Hospital,Trelissick Road,,,Hayle,Cornwall,TR27 4JA,50.1803627,-5.42441082,REF,Royal Cornwall Hospitals NHS Trust,01872 250000,rcht.patientexperience@nhs.net,http://www.royalcornwall.nhs.uk,
40472,REF12,Hospital,Hospital,NHS Sector,Visible,TRUE,Royal Cornwall Hospital (Treliske),Treliske,,,Truro,Cornwall,TR1 3LQ,50.26656723,-5.094250202,REF,Royal Cornwall Hospitals NHS Trust,01872 250000,rcht.patientexperience@nhs.net,http://www.royalcornwall.nhs.uk,01872 252708
40481,REM21,Hospital,Hospital,NHS Sector,Visible,TRUE,Aintree University Hospital,Aintree University Hospital,Lower Lane,,Liverpool,Merseyside,L9 7AL,53.46632767,-2.931089401,REM,Liverpool University Hospitals NHS Foundation Trust,0151 525 5980,,http://www.aintreehospital.nhs.uk,
40499,REMRQ,Hospital,Hospital,NHS Sector,Visible,FALSE,Royal Liverpool University Hospital,Prescot Street,,,Liverpool,Merseyside,L7 8XP,53.40951157,-2.964794159,REM,Liverpool University Hospitals NHS Foundation Trust,,,,
40504,REP01,Hospital,Hospital,NHS Sector,Visible,TRUE,Liverpool Women's NHS Foundation Trust,,Crown Street,,Liverpool,,L8 7SS,53.3984642,-2.960062504,REP,Liverpool Women's NHS Foundation Trust,0151 708 9988,,http://www.liverpoolwomens.nhs.uk/,0151 702 4028
40560,RET20,Hospital,Hospital,NHS Sector,Visible,TRUE,The Walton Centre ,Lower Lane,Fazakerley,,Liverpool,Merseyside,L9 7LJ,53.46640015,-2.930985451,RET,The Walton Centre NHS Foundation Trust,0151 525 3611,enquiries@thewaltoncentre.nhs.uk,http://www.thewaltoncentre.nhs.uk,0151 529 5500
40563,RF4DG,Hospital,Hospital,NHS Sector,Visible,TRUE,King George Hospital,,Barley Lane,,Ilford,Essex,IG3 8YB,51.58054352,0.112121284,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",0330 400 4333,,http://www.bhrhospitals.nhs.uk/,
40568,RF4QH,Hospital,Hospital,NHS Sector,Visible,TRUE,Queen's Hospital,Rom Valley Way,,,Romford,Essex,RM7 0AG,51.56942749,0.180405304,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",01708 435000,,http://www.bhrhospitals.nhs.uk,
40570,RFFAA,Hospital,Hospital,NHS Sector,Visible,TRUE,Barnsley Hospital,,,Gawber Road,Barnsley,Yorkshire,S75 2EP,53.55913544,-1.499477983,RFF,Barnsley Hospital NHS Foundation Trust,01226 730000,,http://www.barnsleyhospital.nhs.uk,
40573,RFRPA,Hospital,Hospital,NHS Sector,Visible,TRUE,Rotherham Hospital,,Moorgate Road,,Rotherham,,S60 2UD,53.41397476,-1.342865467,RFR,The Rotherham NHS Foundation Trust,01709 82 0000,rgh-tr.communications@nhs.net,http://www.therotherhamft.nhs.uk,
40583,RFSDA,Hospital,Hospital,NHS Sector,Visible,TRUE,Chesterfield Royal Hospital,Calow,Top Road,,Chesterfield,Derbyshire,S44 5BL,53.2362175,-1.400036573,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01246 277271,crhft.communications@nhs.net,http://www.chesterfieldroyal.nhs.uk,01246 512737
40644,RGD05,Hospital,Hospital,NHS Sector,Visible,TRUE,The Mount,44 Hyde Terrace,,,Leeds,West Yorkshire,LS2 9LN,53.80408096,-1.558837056,RGD,Leeds and York Partnership NHS Foundation Trust,0113 855 5000,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/,
40646,RGD17,Hospital,Hospital,NHS Sector,Visible,TRUE,St Mary's Hospital,Green Hill Road,,,Leeds,West Yorkshire,LS12 3QE,53.79990768,-1.612384319,RGD,Leeds and York Partnership NHS Foundation Trust,0113 855 5000,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/home,
40647,RGDAB,Hospital,Hospital,NHS Sector,Visible,TRUE,Newsam Centre,Seacroft Hospital,York Road,Seacroft,Leeds,West Yorkshire,LS14 6WB,53.80493927,-1.471471786,RGD,Leeds and York Partnership NHS Foundation Trust,0113 855 6300,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/,
40648,RGDBL,Hospital,Hospital,NHS Sector,Visible,TRUE,Becklin Centre,Alma Street,,,Leeds,West Yorkshire,LS9 7BE,53.80526352,-1.524477124,RGD,Leeds and York Partnership NHS Foundation Trust,0113 855 5000,pals.lypft@nhs.net,http://www.leedsandyorkpft.nhs.uk/home,
40650,RGM21,Hospital,Hospital,NHS Sector,Visible,TRUE,Royal Papworth Hospital,Royal Papworth Hospital,Cambridge Biomedical Campus,Papworth Road,Cambridge,Cambridgeshire,CB2 0AY,52.17238617,0.136189625,RGM,Royal Papworth Hospital NHS Foundation Trust,01223 638000,papworth.communications@nhs.net,https://royalpapworth.nhs.uk/our-hospital/getting-here,
40654,RGN49,Hospital,Hospital,NHS Sector,Visible,TRUE,Stamford and Rutland Hospital,Ryhall Road,,,Stamford,Lincolnshire,PE9 1UA,52.65537262,-0.468735933,RGN,North West Anglia NHS Foundation Trust,01733 678000,,http://www.peterboroughandstamford.nhs.uk,
40658,RGN80,Hospital,Hospital,NHS Sector,Visible,TRUE,Peterborough City Hospital,Edith Cavell Campus,"Bretton Gate, Bretton",,Peterborough,Cambridgeshire,PE3 9GZ,52.58392334,-0.279370904,RGN,North West Anglia NHS Foundation Trust,01733 678000,,https://www.nwangliaft.nhs.uk/,
40663,RGP75,Hospital,Hospital,NHS Sector,Visible,TRUE,James Paget University Hospital,Lowestoft Road,Gorleston,,Great Yarmouth,Norfolk,NR31 6LA,52.5616684,1.717994452,RGP,James Paget University Hospitals NHS Foundation Trust,01493 452452,pals@jpaget.nhs.uk,http://www.jpaget.nhs.uk/,01493 453086
40715,RGR50,Hospital,Hospital,NHS Sector,Visible,TRUE,West Suffolk Hospital,Hardwick Lane,Hardwick Lane,,Bury St. Edmunds,Suffolk,IP33 2QZ,52.23166275,0.70919019,RGR,West Suffolk NHS Foundation Trust,01284 713000,,http://www.wsh.nhs.uk,01284 701993
40719,RGT01,Hospital,Hospital,NHS Sector,Visible,TRUE,Addenbrooke's,,Hills Road,,Cambridge,Cambridgeshire,CB2 0QQ,52.17513275,0.140753239,RGT,Cambridge University Hospitals NHS Foundation Trust,01223 245151,contactcentre@addenbrookes.nhs.uk,https://www.cuh.nhs.uk/addenbrookes-hospital,
40720,RGT32,Hospital,Hospital,NHS Sector,Visible,TRUE,Rosie Hospital,,Robinson Way,,Cambridge,Cambridgeshire,CB2 0QQ,52.17326355,0.139422864,RGT,Cambridge University Hospitals NHS Foundation Trust,01223 245 151,contactcentre@addenbrookes.nhs.uk,https://www.cuh.nhs.uk/rosie-hospital,01223 216 090
40722,RGT49,Hospital,Hospital,NHS Sector,Visible,FALSE,Royston Hospital,London Road,,,Royston,Hertfordshire,SG8 9EN,52.04151917,-0.022399887,RGT,Cambridge University Hospitals NHS Foundation Trust,,,,
40723,RGT50,Hospital,Hospital,NHS Sector,Visible,FALSE,Saffron Walden Community Hospital,Radwinter Road,,,Saffron Walden,Essex,CB11 3HY,52.02359009,0.256292522,RGT,Cambridge University Hospitals NHS Foundation Trust,,,,
40768,RH5F1,Hospital,Hospital,NHS Sector,Visible,TRUE,Wellington Community Hospital,,Bulford,,Wellington,Somerset,TA21 8QQ,50.97667694,-3.227399349,RH5,Somerset NHS Foundation Trust,01823 662663,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/wellington_hospital,
40769,RH5F2,Hospital,Hospital,NHS Sector,Visible,TRUE,Chard  Community Hospital,,Crewkerne Road,,Chard,Somerset,TA20 1NF,50.875,-2.952359438,RH5,Somerset NHS Foundation Trust,01460 238220,,http://www.sompar.nhs.uk/what-we-do/community-hospitals/,
40771,RH5F5,Hospital,Hospital,NHS Sector,Visible,TRUE,Minehead Community Hospital,,Luttrell Way,,Minehead,Somerset,TA24 6DF,51.20011902,-3.461884022,RH5,Somerset NHS Foundation Trust,01643 701701,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/minehead_hospital,
40772,RH5F6,Hospital,Hospital,NHS Sector,Visible,TRUE,Williton Community Hospital,,North Road,Williton,Taunton,Somerset,TA4 4RA,51.1628952,-3.323194981,RH5,Somerset NHS Foundation Trust,01984 635600,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/williton_hospital,
40773,RH5F7,Hospital,Hospital,NHS Sector,Visible,TRUE,Shepton Mallet Community Hospital,,Bucklers Way,Old Wells Road,Shepton Mallet,Somerset,BA4 4PG,51.19057846,-2.562471867,RH5,Somerset NHS Foundation Trust,01749 342931,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/shepton_mallet_hospital,
40774,RH5F8,Hospital,Hospital,NHS Sector,Visible,TRUE,West Mendip Community Hospital,,Old Wells Road,,Glastonbury,Somerset,BA6 8JD,51.16048431,-2.699217319,RH5,Somerset NHS Foundation Trust,01458 836450,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/west_mendip_hospital,
40775,RH5F9,Hospital,Hospital,NHS Sector,Visible,TRUE,Crewkerne Community Hospital,,Middle Path,,Crewkerne,Somerset,TA18 8BG,50.87998962,-2.797864437,RH5,Somerset NHS Foundation Trust,01460 72491,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/crewkerne_hospital,
40776,RH5G1,Hospital,Hospital,NHS Sector,Visible,TRUE,South Petherton Community Hospital,,Bernard Way,,South Petherton,Somerset,TA13 5EF,50.95315933,-2.798263073,RH5,Somerset NHS Foundation Trust,01460 243000,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/south_petherton_hospital,
40777,RH5G2,Hospital,Hospital,NHS Sector,Visible,TRUE,Wincanton Community Hospital,,Dancing Lane,,Wincanton,Somerset,BA9 9DQ,51.05875778,-2.418154716,RH5,Somerset NHS Foundation Trust,01963 828444,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/wincanton_hospital,
40778,RH5G3,Hospital,Hospital,NHS Sector,Visible,TRUE,Dene Barton Community Hospital ,,Dene Road,Cotford St Luke,Taunton,Somerset,TA4 1DD,51.03759003,-3.182197571,RH5,Somerset NHS Foundation Trust,01823 431930,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/dene_barton_hospital,
40779,RH5G5,Hospital,Hospital,NHS Sector,Visible,TRUE,Frome Community Hospital ,,Enos Way,,Frome,Somerset,BA11 2FH,51.23731995,-2.311554432,RH5,Somerset NHS Foundation Trust,01373 454740,,http://www.sompar.nhs.uk/our_services/adult_services/hospitals/frome_hospital,
40782,RH801,Hospital,Hospital,NHS Sector,Visible,TRUE,Royal Devon and Exeter Hospital (Wonford),Barrack Road,,,Exeter,Devon,EX2 5DW,50.71670914,-3.506666422,RH8,Royal Devon and Exeter NHS Foundation Trust,01392 411 611,rde-tr.pals@nhs.net,http://www.rdehospital.nhs.uk/,
40783,RH802,Hospital,Hospital,NHS Sector,Visible,TRUE,Heavitree Hospital,Gladstone Road,,,Exeter,Devon,EX1 2ED,50.72439194,-3.514011145,RH8,Royal Devon and Exeter NHS Foundation Trust,01392 411 611,,www.rdehospital.nhs.uk,
40787,RH833,Hospital,Hospital,NHS Sector,Visible,TRUE,Okehampton Community Hospital,Cavell Way,.,,Okehampton,Devon,EX20 1PN,50.74192047,-3.99718833,RH8,Royal Devon and Exeter NHS Foundation Trust,01837 658000,,,
40788,RH834,Hospital,Hospital,NHS Sector,Visible,TRUE,Ottery St Mary Hospital,Keegan Close,,,Ottery St Mary,Devon,EX11 1DN,50.75011826,-3.291560888,RH8,Royal Devon and Exeter NHS Foundation Trust,01404 816 000,,,
40790,RH853,Hospital,Hospital,NHS Sector,Visible,TRUE,Tiverton and District Hospital,Kennedy Way,.,,Tiverton,Devon,EX16 6NT,50.90941238,-3.492953062,RH8,Royal Devon and Exeter NHS Foundation Trust,01884 235400,,,
40791,RH854,Hospital,Hospital,NHS Sector,Visible,TRUE,Honiton Hospital,Marlpits Lane,.,,Honiton,Devon,EX14 2DE,50.79493332,-3.186563015,RH8,Royal Devon and Exeter NHS Foundation Trust,01404 540540,,,
40793,RH857,Hospital,Hospital,NHS Sector,Visible,TRUE,Axminster Hospital,Chard Street,,,Axminster,Devon,EX13 5DU,50.7838974,-2.996254683,RH8,Royal Devon and Exeter NHS Foundation Trust,01297 630400,,,
40794,RH858,Hospital,Hospital,NHS Sector,Visible,TRUE,Exmouth Hospital,Claremont Grove,,,Exmouth,Devon,EX8 2JN,50.62055206,-3.401594639,RH8,Royal Devon and Exeter NHS Foundation Trust,01395 279684,,,
40795,RH859,Hospital,Hospital,NHS Sector,Visible,TRUE,Victoria Hospital (Sidmouth),General Hospital,,,Sidmouth,Devon,EX10 8EW,50.68161392,-3.239641666,RH8,Royal Devon and Exeter NHS Foundation Trust,01395 512482,,,
40804,RHA04,Hospital,Hospital,NHS Sector,Visible,TRUE,Rampton Hospital,Rampton Hospital,,,Retford,Nottinghamshire,DN22 0PD,53.29062653,-0.838926256,RHA,Nottinghamshire Healthcare NHS Foundation Trust,01777 24 8321,,http://www.nottinghamshirehealthcare.nhs.uk/rampton-hospital,
40841,RHANN,Hospital,Hospital,NHS Sector,Visible,TRUE,Lings Bar Hospital,,Beckside,Gamston,Nottingham,Nottinghamshire,NG2 6PR,52.92256546,-1.09980166,RHA,Nottinghamshire Healthcare NHS Foundation Trust,0115 955 5477,,,
40843,RHM01,Hospital,Hospital,NHS Sector,Visible,TRUE,Southampton General Hospital,,Tremona Road,,Southampton,Hampshire,SO16 6YD,50.93302155,-1.435089946,RHM,University Hospital Southampton NHS Foundation Trust,023 8077 7222,patientsupportservices@uhs.nhs.uk,http://www.uhs.nhs.uk,023 8120 4715
40847,RHM12,Hospital,Hospital,NHS Sector,Visible,TRUE,Princess Anne Hospital,,Coxford Road,,Southampton,Hampshire,SO16 5YA,50.93526077,-1.434849381,RHM,University Hospital Southampton NHS Foundation Trust,023 8077 7222,patientsupportservices@uhs.nhs.uk,http://www.uhs.nhs.uk,
40857,RHQCC,Hospital,Hospital,NHS Sector,Visible,TRUE,Charles Clifford Dental Hospital,76 Wellesley Road,,,Sheffield,South Yorkshire,S10 2SZ,53.37979889,-1.493765235,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0114 271 7800,,http://www.sth.nhs.uk,
40860,RHQHH,Hospital,Hospital,NHS Sector,Visible,TRUE,Royal Hallamshire Hospital,Glossop Road,,,Sheffield,South Yorkshire,S10 2JF,53.37835693,-1.493316293,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0114 27 11900,,http://www.sth.nhs.uk,
40861,RHQNG,Hospital,Hospital,NHS Sector,Visible,TRUE,Northern General Hospital,,Northern General Hospital,Herries Road,Sheffield,South Yorkshire,S5 7AU,53.40887833,-1.460876465,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0114 2434343,,http://www.sth.nhs.uk/,
40865,RHQWP,Hospital,Hospital,NHS Sector,Visible,TRUE,Weston Park Hospital,Whitham Road,,,Sheffield,South Yorkshire,S10 2SJ,53.38025284,-1.494917393,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,0114 226 5000,,http://www.sth.nhs.uk,
40867,RHU02,Hospital,Hospital,NHS Sector,Visible,TRUE,St Mary,West Wing,Milton Road,,Portsmouth,Hampshire,PO3 6AD,50.80013657,-1.063932061,RHU,Portsmouth Hospitals NHS Trust,02392 680000,,http://www.porthosp.nhs.uk,023 9286 6413
40868,RHU03,Hospital,Hospital,NHS Sector,Visible,TRUE,Queen Alexandra Hospital,Southwick Hill Road,Cosham,,Portsmouth,Hampshire,PO6 3LY,50.85029984,-1.069917679,RHU,Portsmouth Hospitals NHS Trust,023 9228 6000,,http://www.porthosp.nhs.uk,023 9286 6413
40870,RHU10,Hospital,Hospital,NHS Sector,Visible,TRUE,Gosport War Memorial Hospital - Portsmouth Hospitals NHS Trust,Bury Road,Gosport,,Gosport,Hampshire,PO12 3PW,50.79306412,-1.148066759,RHU,Portsmouth Hospitals NHS Trust,02392 524611,,https://www.southernhealth.nhs.uk/locations/gosport-war-memorial-hospital/,
40884,RHW01,Hospital,Hospital,NHS Sector,Visible,TRUE,Royal Berkshire Hospital,London Road,Craven Road,,Reading,Berkshire,RG1 5AN,51.4510231,-0.959315777,RHW,Royal Berkshire NHS Foundation Trust,0118 322 5111,nhs.choices@royalberkshire.nhs.uk,http://www.royalberkshire.nhs.uk,
40885,RHW03,Hospital,Hospital,NHS Sector,Visible,TRUE,Prince Charles Eye Unit,St Leonards Road,,,Windsor,Berkshire,SL4 3DP,51.47354507,-0.614692628,RHW,Royal Berkshire NHS Foundation Trust,01753 860 441,,http://www.royalberkshire.nhs.uk,
40918,RJ121,Hospital,Hospital,NHS Sector,Visible,TRUE,Guy's Hospital,Great Maze Pond,,,London,,SE1 9RT,51.50333023,-0.086782411,RJ1,Guy's and St Thomas' NHS Foundation Trust,020 7188 7188,pals@gstt.nhs.uk,https://www.guysandstthomas.nhs.uk,
40919,RJ122,Hospital,Hospital,NHS Sector,Visible,TRUE,St Thomas',,Westminster Bridge Road,,London,,SE1 7EH,51.49795914,-0.118890636,RJ1,Guy's and St Thomas' NHS Foundation Trust,020 7188 7188,pals@gstt.nhs.uk,https://www.guysandstthomas.nhs.uk,
40922,RJ224,Hospital,Hospital,NHS Sector,Visible,TRUE,University Hospital Lewisham,Lewisham High Street,,,London,,SE13 6LH,51.453022,-0.017927881,RJ2,Lewisham and Greenwich NHS Trust,020 8333 3000,,http://www.lewishamandgreenwich.nhs.uk,020 8333 3333
40924,RJ611,Hospital,Hospital,NHS Sector,Visible,TRUE,Croydon University Hospital,,530 London Road,,Thornton Heath,Surrey,CR7 7YE,51.38912964,-0.108768813,RJ6,Croydon Health Services NHS Trust,020 8401 3000,,http://www.croydonhealthservices.nhs.uk/,
40925,RJ613,Hospital,Hospital,NHS Sector,Visible,TRUE,Purley War Memorial Hospital,856 Brighton Road,856 Brighton Road,,Purley,Surrey,CR8 2YL,51.3407402,-0.114451215,RJ6,Croydon Health Services NHS Trust,020 8401 3515,,http://www.croydonhealthservices.nhs.uk,
40949,RJ701,Hospital,Hospital,NHS Sector,Visible,TRUE,St George's Hospital,Blackshaw Road,,,London,Greater London,SW17 0QT,51.42668152,-0.175704554,RJ7,St George's University Hospitals NHS Foundation Trust,0208 672 1255,communications@stgeorges.nhs.uk,http://www.stgeorges.nhs.uk,
40952,RJ731,Hospital,Hospital,NHS Sector,Visible,TRUE,Queen Mary - St George's University Hospitals NHS Foundation Trust,,Roehampton Lane,Roehampton,London,,SW15 5PN,51.45555115,-0.241715029,RJ7,St George's University Hospitals NHS Foundation Trust,020 8487 6000,,https://www.stgeorges.nhs.uk,
40965,RJ801,Hospital,Hospital,NHS Sector,Visible,TRUE,St Austell Community Hospital - Cornwall Partnership NHS Foundation Trust,Porthpean Road,,,St. Austell,Cornwall,PL26 6AD,50.32788467,-4.772349834,RJ8,Cornwall Partnership NHS Foundation Trust,01726 873000,,http://www.cornwallft.nhs.uk/hospitals/st-austell/,
